song_id|song_name|theme|suggested_cu_id|subject|lesson_topic|relevance|teacher_rationale
543|Petit poisson|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
547|Doigts colles|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
547|Doigts colles|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
547|Doigts colles|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
547|Doigts colles|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
547|Doigts colles|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
549|Tout la-haut|Stories & Rhymes|184|Literacy & Phonics|Retell a familiar story with key details, in sequence (Gr 1)|primary|This traditional nursery rhyme tells a simple narrative that children can learn to retell in sequence. The rhyming pattern and repetitive structure support memory and story comprehension. Teachers can use picture cards to help children sequence events and retell the rhyme in their own words.
549|Tout la-haut|Stories & Rhymes|185|Literacy & Phonics|Identify characters, settings, and major events in a story (Gr 1)|secondary|The song introduces characters (e.g., the Duke, Jenny Jones, Old Roger) and settings that children can identify and discuss. Use as a circle-time activity where children name who is in the song and what happens, building foundational story analysis skills.
549|Tout la-haut|Stories & Rhymes|70|Literacy & Phonics|Describe people, places, things, and events with relevant details (Gr 1)|secondary|Children can describe the characters and places mentioned in the rhyme with increasing detail. After singing, encourage children to add their own descriptive words about the song's characters, building oral language and vocabulary.
549|Tout la-haut|Stories & Rhymes|223|Language & Vocabulary|Participate in collaborative conversations (Gr 1)|primary|This French-language rhyme introduces children to a new language through song, building cross-cultural and linguistic awareness. The repetitive structure supports vocabulary acquisition. Use as a fun exposure activity during cultural exploration or French language introduction.
549|Tout la-haut|Stories & Rhymes|226|Language & Vocabulary|Describe people, places, things, events (Gr 1)|secondary|The French vocabulary in this song (animals, body parts, actions) gives children new words to describe the world. Teachers can point to visuals while singing to build comprehension and encourage children to describe what they see in either language.
